1,772359.977,6306403.214,15.259,base
1451,772354.255,6306409.730,15.373,plataforma
1452,772368.740,6306420.244,15.200,7
1453,772368.777,6306420.226,15.197,7
1454,772379.174,6306424.818,15.173,9
1455,772390.349,6306416.047,15.272,2
1456,772391.438,6306414.557,15.255,3
1457,772395.896,6306406.960,15.123,11
1458,772396.604,6306404.113,15.082,16
1459,772398.163,6306403.518,15.100,18
1460,772402.153,6306401.035,15.197,7.5
1461,772407.546,6306396.550,15.243,3.5
1462,772416.406,6306406.608,15.185,5.5
1463,772419.182,6306409.690,15.245,1
1464,772420.389,6306409.241,15.255,0
1465,772419.494,6306408.079,15.265,0
1466,772420.903,6306412.286,15.229,4
1467,772421.548,6306412.367,15.123,14
1468,772414.445,6306421.838,15.214,6
1469,772416.864,6306435.374,15.218,5
1470,772419.797,6306439.843,15.265,2
1471,772422.260,6306443.519,15.248,4
1472,772420.655,6306451.240,15.199,10
1473,772419.183,6306462.755,15.238,6
1474,772424.280,6306468.300,15.198,7
1475,772424.847,6306476.127,15.248,7
1476,772428.767,6306480.932,15.237,7
1477,772431.905,6306487.135,15.239,7
1478,772433.276,6306488.544,15.173,12
1479,772438.107,6306494.712,15.207,7
1480,772442.787,6306500.570,15.257,7
1481,772445.707,6306504.788,15.256,2.5
1482,772446.838,6306506.277,15.272,1
1483,772450.526,6306509.902,15.232,11
1484,772455.150,6306513.211,15.240,13
1485,772460.962,6306516.375,15.272,5.5
1486,772465.144,6306518.894,15.305,3
1487,772471.403,6306521.407,15.268,6
1488,772477.339,6306521.950,15.320,0
1489,772478.113,6306521.679,15.290,0
1490,772478.974,6306521.269,15.302,2
1491,772481.192,6306522.257,15.278,5
1492,772484.155,6306523.116,15.268,7
1493,772491.563,6306524.641,15.287,5
1494,772497.162,6306522.475,15.301,5
1495,772501.842,6306523.952,15.207,17
1496,772505.771,6306521.272,15.268,6
1497,772512.273,6306518.931,15.272,6
1498,772519.088,6306515.929,15.343,0
1499,772519.035,6306514.397,15.319,0
1500,772520.136,6306513.683,15.304,3
1501,772523.597,6306513.247,15.270,5
1502,772534.075,6306512.157,15.325,4.5
1503,772534.055,6306512.139,15.333,4.5
1504,772534.047,6306512.124,15.319,3
1505,772536.328,6306512.772,15.348,2
1506,772540.983,6306511.064,15.280,4
1507,772546.141,6306509.812,15.267,7
1508,772554.020,6306492.516,15.195,10
1509,772558.401,6306481.122,15.241,5.5
1510,772550.922,6306474.190,15.283,6
1511,772552.850,6306454.183,15.286,6.5
1512,772556.043,6306445.822,15.235,10
1513,772557.489,6306444.546,15.256,7.5
1514,772561.331,6306444.123,15.248,7
1515,772564.405,6306443.010,15.232,7
1516,772555.457,6306433.772,15.164,18
1517,772553.102,6306431.052,15.240,4
1518,772548.995,6306426.076,15.165,9
1519,772543.810,6306422.372,15.227,6
1520,772534.243,6306419.026,15.236,7
1521,772524.104,6306407.612,15.237,4
1522,772523.545,6306405.137,15.237,3
1523,772523.613,6306404.554,15.239,1
1524,772517.528,6306395.914,15.211,6
1525,772516.177,6306385.587,15.213,5
1526,772516.299,6306381.931,15.190,8
1527,772511.147,6306374.456,15.191,8
1528,772502.396,6306362.522,15.196,8
1529,772501.497,6306361.030,15.179,9
1530,772500.313,6306355.153,15.177,6
1531,772497.077,6306349.806,15.079,10
1532,772494.539,6306347.225,15.129,9.5
1533,772492.328,6306346.027,15.096,12
1534,772490.200,6306346.250,15.094,11
1535,772487.402,6306345.648,15.053,12
1536,772488.130,6306344.747,15.110,10
1537,772485.530,6306341.258,15.045,14
1538,772483.081,6306336.705,15.121,10
1539,772478.336,6306330.350,15.144,10
1540,772476.613,6306327.475,15.152,9
1541,772473.231,6306322.815,15.058,20
1542,772472.041,6306320.094,15.079,11
1543,772479.624,6306314.130,15.068,13.5
1544,772486.786,6306312.614,15.150,8
1545,772502.306,6306314.801,15.137,9
1546,772502.363,6306314.775,15.135,9
1547,772523.407,6306319.465,15.124,8
1548,772528.842,6306325.544,15.131,9
1549,772535.036,6306329.213,15.083,12
1550,772542.286,6306337.951,15.134,10
1551,772545.596,6306343.608,15.102,11
1552,772548.155,6306352.025,15.093,10
1553,772552.727,6306360.015,15.092,9
1554,772559.434,6306368.046,15.220,5.5
1555,772561.585,6306372.126,15.074,19
1556,772567.635,6306377.396,15.271,3
1557,772571.482,6306384.275,15.162,5
1558,772580.257,6306390.693,15.234,5
1559,772585.936,6306397.415,15.174,6
1560,772595.005,6306409.417,15.234,2.5
1561,772596.214,6306410.779,15.207,3
1562,772598.474,6306413.489,15.213,4
1563,772600.682,6306420.801,15.184,4
1564,772599.272,6306428.018,15.224,4
1565,772600.112,6306431.489,15.223,4
1566,772602.884,6306437.459,15.256,2
1567,772599.825,6306440.062,15.290,0
1568,772598.348,6306441.326,15.259,0
1569,772597.721,6306440.684,15.265,0
1570,772596.856,6306442.664,15.288,0
1571,772604.741,6306445.803,15.180,10
1572,772607.939,6306450.206,15.236,6
1573,772609.042,6306453.802,15.232,6
1574,772614.517,6306456.886,15.198,7
1575,772619.194,6306465.659,15.198,8
1576,772622.265,6306469.530,15.257,1
1577,772623.753,6306472.329,15.283,2
1578,772626.288,6306473.974,15.273,4
1579,772630.766,6306479.145,15.242,5
1580,772627.704,6306486.256,15.258,4
1581,772636.574,6306464.088,15.274,0
1582,772637.218,6306463.272,15.274,0
1583,772637.835,6306462.387,15.311,0
1584,772638.620,6306461.109,15.268,0
1585,772636.732,6306461.494,15.276,1
1586,772640.086,6306461.212,15.260,1
1587,772640.613,6306456.594,15.237,4
1588,772643.877,6306447.240,15.217,5
1589,772649.841,6306437.775,15.223,4
1590,772649.565,6306426.448,15.213,6
1591,772652.475,6306412.749,15.193,6
1592,772652.848,6306408.005,15.183,3
1593,772655.222,6306404.596,15.184,5
1594,772658.960,6306394.539,15.200,5.5
1595,772660.651,6306387.992,15.181,7
1596,772665.807,6306377.098,15.167,6.5
1597,772668.887,6306364.354,15.139,7
1598,772670.082,6306359.056,15.131,10
1599,772671.508,6306355.095,15.114,10
1600,772672.832,6306343.648,15.154,9
1601,772675.674,6306329.610,15.134,6.5
1602,772675.261,6306327.884,15.133,7
1603,772675.714,6306320.942,15.084,10
1604,772676.456,6306319.083,15.033,11
1605,772677.743,6306315.272,15.068,12
1606,772677.242,6306308.573,15.049,13
1607,772677.251,6306300.929,15.087,12
1608,772679.326,6306292.948,15.063,11
1609,772680.990,6306284.161,15.065,14
1610,772683.560,6306276.747,15.011,15
1611,772682.549,6306272.852,15.108,0
1612,772683.850,6306270.339,15.117,7
1613,772687.252,6306262.439,15.089,7
1614,772689.215,6306256.388,15.062,10
1615,772690.211,6306251.940,15.129,9
1616,772690.830,6306244.593,15.058,10
1617,772691.527,6306236.572,15.052,10
1618,772694.141,6306228.620,15.100,6
1619,772695.585,6306224.797,15.058,6
1620,772698.134,6306215.561,15.048,5.5
1621,772699.913,6306203.038,15.045,7
1622,772699.794,6306200.227,15.046,6
1623,772700.506,6306197.331,14.957,16
1624,772703.287,6306187.968,15.047,6.5
1625,772707.263,6306173.830,14.950,11
1626,772708.418,6306169.152,15.073,3
1627,772708.944,6306166.508,14.994,5
1628,772709.315,6306162.636,15.006,7
1629,772709.224,6306162.072,14.938,7
1630,772705.561,6306149.164,15.008,8
1631,772705.399,6306145.829,14.902,13
1632,772704.973,6306142.698,14.999,8
1633,772698.912,6306136.061,14.999,6
1634,772691.643,6306141.824,14.972,7
1635,772681.174,6306150.161,14.899,15
1636,772673.608,6306156.459,15.025,5
1637,772665.331,6306162.893,15.014,6
1638,772657.654,6306171.379,15.049,4
1639,772652.701,6306175.301,15.062,3
1640,772644.331,6306184.526,15.059,6
1641,772643.532,6306194.051,15.075,6
1642,772641.273,6306205.462,15.069,6
1643,772640.937,6306211.067,15.077,7
1644,772640.705,6306216.194,14.991,12
1645,772640.964,6306218.851,15.032,11
1646,772639.875,6306222.987,14.957,12
1647,772636.383,6306232.574,15.050,6
1648,772632.495,6306241.114,15.077,12
1649,772626.269,6306247.381,15.126,7
1650,772619.703,6306261.967,15.095,9
1651,772615.941,6306270.738,15.082,8
1652,772615.042,6306273.598,15.022,15
1653,772612.608,6306278.522,15.124,10
1654,772610.240,6306287.555,15.107,8
1655,772604.782,6306298.975,15.132,8
1656,772601.357,6306308.540,15.150,6
1657,772597.201,6306317.281,15.106,9
1658,772595.863,6306321.687,14.990,22
1659,772594.715,6306324.033,15.111,10
1660,772594.118,6306329.239,15.174,7
1661,772591.848,6306335.414,15.192,7
1662,772592.736,6306341.111,15.237,1
1663,772592.344,6306341.884,15.263,1
1664,772592.834,6306342.620,15.245,1
1665,772593.618,6306343.057,15.246,1
1666,772594.750,6306345.128,15.277,0
1667,772596.150,6306346.443,15.260,1
1668,772596.969,6306348.392,15.262,1
1669,772595.449,6306349.878,15.293,0
1670,772595.028,6306352.844,15.279,0
1671,772591.488,6306354.414,15.284,1
1672,772584.292,6306350.519,15.214,5
1673,772584.080,6306354.153,15.200,3
1674,772584.106,6306367.325,15.202,8
1675,772584.469,6306371.712,15.200,9
1676,772576.507,6306371.999,15.246,4
1677,772567.651,6306367.167,15.141,7
1678,772561.400,6306364.609,15.206,6
1679,772559.417,6306363.779,15.049,21
1680,772553.558,6306358.777,15.081,13
1681,772546.379,6306356.543,15.058,10
1682,772541.210,6306353.390,15.143,9
1683,772534.231,6306348.685,15.106,13
1684,772531.342,6306346.069,15.159,7.5
1685,772520.742,6306336.727,15.062,10
1686,772515.548,6306331.722,15.139,8
1687,772503.784,6306318.163,15.142,6.5
1688,772494.069,6306313.029,15.108,10
1689,772487.026,6306311.260,15.137,8
1690,772481.883,6306316.332,15.017,20
1691,772479.824,6306326.363,15.128,7
1692,772479.142,6306339.087,15.093,9
1693,772478.599,6306353.490,15.094,9.5
1694,772479.178,6306362.026,15.154,7
1695,772479.123,6306367.740,15.125,10
1696,772480.573,6306372.312,15.069,13.5
1697,772479.703,6306375.685,15.191,8
1698,772480.940,6306377.329,15.085,15
1699,772478.514,6306380.534,15.087,12
1700,772479.631,6306396.485,15.165,6.5
1701,772480.565,6306399.485,15.064,21
1702,772481.219,6306408.337,15.203,6
1703,772482.566,6306423.231,15.184,6.5
1704,772482.982,6306427.267,15.100,15
1705,772485.427,6306438.034,15.258,5
1706,772485.058,6306446.434,15.237,3
1707,772484.409,6306457.197,15.288,2
1708,772485.332,6306469.765,15.268,7
1709,772487.023,6306478.960,15.281,7.5
1710,772489.954,6306488.664,15.251,6
1711,772492.057,6306498.672,15.333,2
1712,772493.179,6306500.058,15.325,1
1713,772493.592,6306500.972,15.329,0
1714,772492.899,6306501.997,15.346,0
1715,772494.514,6306501.070,15.376,0
1716,772495.999,6306500.245,15.350,0
1717,772494.870,6306502.246,15.367,0
1718,772494.027,6306502.875,15.395,0
1719,772494.423,6306503.916,15.407,0
1720,772493.890,6306505.142,15.410,0
1721,772493.737,6306505.311,15.399,-1
1722,772492.930,6306506.537,15.399,-1
1723,772495.554,6306507.154,15.383,-1
1724,772495.758,6306509.087,15.396,0
1725,772495.666,6306512.775,15.354,1
1726,772496.954,6306516.221,15.335,1
1727,772497.405,6306522.602,15.267,5.5
1728,772502.122,6306534.070,15.311,5
1729,772505.963,6306538.449,15.334,2
1730,772506.616,6306540.237,15.309,3
1731,772508.281,6306542.304,15.350,1
1732,772507.298,6306543.741,15.368,1
1733,772508.008,6306545.804,15.335,1
1734,772510.467,6306549.759,15.321,4
1735,772513.790,6306553.028,15.282,5
1736,772517.371,6306556.428,15.357,1
1737,772518.730,6306557.619,15.347,1
1738,772518.413,6306561.613,15.354,1
1739,772518.274,6306562.383,15.318,3
1740,772519.081,6306567.482,15.277,6
1741,772520.433,6306573.317,15.290,6
1742,772518.211,6306574.977,15.207,11
1743,772514.365,6306575.297,15.217,14
1744,772507.516,6306568.308,15.306,5
1745,772504.170,6306562.247,15.328,0
1746,772501.641,6306561.816,15.351,0
1747,772500.211,6306561.881,15.372,0
1748,772500.612,6306560.542,15.329,0
1749,772501.559,6306559.680,15.321,0
1750,772500.525,6306558.457,15.342,0
1751,772499.299,6306558.845,15.360,0
