1,765217.442,6309195.308,23.638,base
2,765222.782,6309182.477,23.650,casa aguador remolque
3,765190.127,6309294.729,23.947,caja amarilla
4,765230.203,6309251.633,23.678,plataforma
5,765229.785,6309275.482,23.713,plataforma
6,765229.749,6309275.543,23.721,plataforma
7,765232.788,6309202.111,23.500,12
8,765239.734,6309206.154,23.479,11
9,765248.247,6309215.737,23.447,8
10,765258.905,6309228.089,23.395,10
11,765261.407,6309227.925,23.407,15
12,765267.204,6309236.403,23.388,13
13,765272.987,6309242.837,23.417,10
14,765275.456,6309246.044,23.401,12
15,765281.277,6309253.628,23.400,13
16,765285.516,6309254.484,23.362,17
17,765286.605,6309256.971,23.433,11
18,765287.810,6309261.347,23.433,14
19,765291.766,6309268.552,23.402,11
20,765299.316,6309277.743,23.391,12
21,765307.006,6309279.330,23.406,17
22,765311.653,6309279.136,23.405,17
23,765316.594,6309280.883,23.381,16
24,765320.033,6309283.236,23.407,11
25,765325.175,6309287.108,23.422,14
26,765330.894,6309290.779,23.366,18
27,765333.142,6309291.243,23.384,15
28,765333.940,6309296.538,23.408,13
29,765339.139,6309305.953,23.437,9
30,765343.972,6309305.005,23.388,12
31,765349.264,6309300.881,23.431,9
32,765350.478,6309294.901,23.404,11
33,765352.899,6309291.256,23.401,10
34,765354.644,6309284.352,23.391,12
35,765356.521,6309277.629,23.431,10
36,765358.144,6309270.310,23.439,7
37,765358.748,6309268.239,23.415,7
38,765361.501,6309252.649,23.428,10
39,765342.237,6309248.057,23.443,8
40,765336.216,6309242.540,23.376,12.5
41,765334.240,6309242.504,23.395,11
42,765329.618,6309244.461,23.375,16.5
43,765329.074,6309246.526,23.374,14.5
44,765328.694,6309248.060,23.368,15
45,765330.089,6309249.250,23.335,14.5
46,765329.095,6309252.477,23.374,14
47,765329.140,6309255.116,23.405,15
48,765330.293,6309257.475,23.368,15
49,765329.895,6309262.798,23.336,14
50,765327.841,6309269.444,23.314,18.5
51,765327.393,6309271.862,23.389,15
52,765326.647,6309274.216,23.337,19
53,765326.412,6309275.883,23.349,18
54,765329.978,6309277.398,23.362,15
55,765331.772,6309276.413,23.322,15
56,765333.811,6309275.304,23.370,17
57,765336.017,6309275.313,23.373,16
58,765335.335,6309279.818,23.365,16
59,765334.506,6309281.553,23.360,17
60,765332.854,6309283.066,23.374,16
61,765331.171,6309282.228,23.375,17
62,765328.689,6309281.890,23.385,16
63,765326.296,6309279.910,23.377,15
64,765324.824,6309277.919,23.370,16
65,765325.131,6309275.325,23.349,18
66,765324.840,6309273.610,23.369,20
67,765324.497,6309271.574,23.344,18
68,765324.350,6309270.002,23.330,18
69,765324.533,6309268.709,23.296,17
70,765326.174,6309267.962,23.370,15
71,765323.583,6309268.170,23.352,17
72,765321.937,6309269.256,23.354,19.5
73,765321.550,6309271.443,23.376,17
74,765320.988,6309272.711,23.350,18
75,765321.961,6309274.442,23.379,16
76,765321.166,6309276.770,23.363,18
77,765319.427,6309277.124,23.357,16
78,765318.739,6309276.082,23.353,17
79,765317.684,6309274.698,23.393,16
80,765318.250,6309272.381,23.359,17.5
81,765318.832,6309270.560,23.353,17
82,765315.684,6309272.877,23.387,17
83,765314.021,6309273.044,23.397,12
84,765311.575,6309273.487,23.391,15
85,765310.937,6309274.235,23.333,16
86,765310.326,6309273.646,23.331,20
87,765307.827,6309272.695,23.386,16.5
88,765306.533,6309272.166,23.401,15
89,765304.467,6309271.930,23.375,14.5
90,765302.037,6309271.638,23.395,15
91,765299.928,6309269.442,23.393,14
92,765299.133,6309266.908,23.380,14
93,765297.804,6309264.029,23.363,17
94,765295.924,6309263.288,23.342,17
95,765294.202,6309261.412,23.406,10
96,765292.910,6309259.237,23.379,12
97,765293.575,6309256.667,23.433,12
98,765293.097,6309254.952,23.339,16
99,765292.326,6309254.527,23.382,17
100,765292.785,6309252.782,23.361,18
101,765295.955,6309251.045,23.365,13
102,765296.820,6309251.002,23.344,17.5
103,765297.161,6309252.294,23.364,17
104,765297.163,6309253.806,23.432,10
105,765298.683,6309253.134,23.343,18
106,765299.749,6309254.107,23.372,15.5
107,765298.980,6309256.306,23.338,19
108,765299.644,6309256.405,23.362,18.5
109,765300.614,6309255.859,23.306,22
110,765301.732,6309255.982,23.266,22.5
111,765302.432,6309256.850,23.331,21
112,765301.535,6309258.531,23.299,23
113,765301.058,6309259.599,23.375,16
114,765302.113,6309259.890,23.359,17.5
115,765302.970,6309258.834,23.288,21
116,765287.802,6309256.842,23.412,12.5
117,765283.914,6309254.506,23.415,12
118,765277.935,6309249.694,23.409,10
119,765274.146,6309244.324,23.445,10
120,765262.574,6309231.718,23.419,10
121,765259.189,6309225.795,23.431,12
122,765256.099,6309219.793,23.409,10
123,765251.965,6309214.287,23.461,11
124,765240.099,6309207.012,23.452,9
125,765210.685,6309193.163,23.275,9
126,765185.078,6309347.073,24.438,liston
127,765162.225,6309429.430,24.415,liston
128,765130.430,6309551.141,24.470,liston
129,765208.970,6309562.402,24.347,liston
130,765289.730,6309204.433,23.349,18
131,765289.746,6309204.415,23.347,18
132,765291.033,6309202.776,23.353,20
133,765291.393,6309201.165,23.419,14
134,765294.304,6309199.259,23.398,14
135,765297.036,6309197.897,23.375,16
136,765298.542,6309197.170,23.382,16.5
137,765301.044,6309197.274,23.350,19
138,765301.938,6309195.987,23.351,17.5
139,765302.571,6309193.965,23.383,13.5
140,765304.275,6309192.464,23.379,18
141,765304.931,6309191.145,23.388,13.5
142,765306.435,6309189.451,23.360,15
143,765308.279,6309188.772,23.390,13
144,765309.753,6309188.211,23.432,14
145,765311.543,6309187.984,23.376,15
146,765312.162,6309190.282,23.339,18
147,765313.131,6309190.895,23.337,17
148,765313.980,6309191.512,23.358,18
149,765314.462,6309193.754,23.354,20.5
150,765313.826,6309195.313,23.339,19
151,765313.569,6309197.085,23.351,19
152,765312.556,6309198.328,23.322,24
153,765310.862,6309198.820,23.306,21.5
154,765309.925,6309198.001,23.287,23
155,765308.767,6309197.523,23.329,20
156,765307.330,6309195.535,23.380,16
157,765307.180,6309193.848,23.349,20
158,765307.417,6309192.109,23.390,16
159,765305.679,6309194.012,23.367,16.5
160,765305.260,6309196.476,23.373,17.5
161,765303.121,6309197.772,23.376,17
162,765302.889,6309198.840,23.364,18
163,765299.265,6309202.840,23.344,20
164,765299.376,6309204.018,23.258,22
165,765298.313,6309204.357,23.316,24
166,765297.106,6309203.455,23.363,17
167,765295.886,6309205.009,23.364,18.5
168,765294.582,6309206.040,23.334,20
169,765292.998,6309207.552,23.366,18.5
170,765297.353,6309208.774,23.297,23.5
171,765299.153,6309208.988,23.224,30
172,765300.597,6309208.829,23.187,32
173,765301.693,6309208.788,23.218,29
174,765302.500,6309209.993,23.220,29
175,765301.597,6309211.350,23.180,37
176,765300.085,6309215.408,23.231,29
177,765297.175,6309214.451,23.268,29
178,765298.791,6309210.214,23.212,32
179,765303.630,6309205.044,23.242,27
180,765305.474,6309204.982,23.280,28
181,765309.096,6309205.536,23.277,27
182,765309.827,6309207.216,23.310,23
183,765307.973,6309214.339,23.353,20
184,765307.213,6309217.314,23.366,14
185,765306.201,6309219.115,23.384,14
186,765305.697,6309220.463,23.410,13.5
187,765298.516,6309220.994,23.319,22
188,765261.269,6309210.765,23.425,10
189,765261.590,6309212.863,23.441,11
190,765288.556,6309218.224,23.338,19
191,765293.258,6309219.087,23.316,24
192,765294.978,6309225.153,23.332,19
193,765294.714,6309226.867,23.334,22
194,765296.984,6309230.436,23.325,20
195,765299.369,6309232.104,23.357,22
196,765303.742,6309234.786,23.331,22
197,765306.036,6309237.249,23.322,21.5
198,765307.845,6309239.036,23.255,25
199,765310.387,6309240.708,23.364,18.5
200,765308.914,6309244.029,23.334,21.5
201,765305.216,6309246.347,23.318,25
202,765306.725,6309250.254,23.330,20
203,765310.688,6309250.448,23.312,25
204,765313.138,6309248.656,23.300,25
205,765314.920,6309246.754,23.319,23
206,765321.500,6309246.712,23.366,18.5
207,765329.039,6309249.054,23.376,16.5
208,765336.412,6309249.639,23.389,13.5
209,765341.211,6309250.939,23.405,10
210,765355.072,6309250.415,23.427,10
211,765364.995,6309250.161,23.387,10
212,765374.890,6309250.755,23.335,13.5
213,765378.767,6309251.505,23.363,13
214,765468.314,6309304.681,23.301,12.5
215,765468.318,6309304.824,23.302,16
216,765465.723,6309314.197,23.344,14
217,765461.288,6309329.331,23.347,13.5
218,765457.267,6309345.336,23.364,10
219,765454.775,6309354.381,23.348,16
220,765453.259,6309361.750,23.332,13
221,765444.458,6309373.137,23.369,10
222,765437.234,6309382.704,23.408,8
223,765433.192,6309392.800,23.394,10
224,765428.320,6309396.963,23.418,6.5
225,765424.527,6309398.094,23.446,5
226,765412.808,6309409.970,23.443,10.5
227,765401.133,6309418.315,23.425,9
228,765391.301,6309426.109,23.388,10.5
229,765368.340,6309441.808,23.453,10.5
230,765352.570,6309450.654,23.436,10.5
231,765342.517,6309454.600,23.481,8
232,765331.528,6309456.384,23.466,10
233,765324.560,6309457.387,23.525,9
234,765311.919,6309506.415,23.549,8
235,765310.937,6309510.333,23.528,8
236,765306.936,6309528.285,23.512,5
237,765308.828,6309524.240,23.503,6
238,765313.069,6309521.416,23.522,6.5
239,765313.625,6309527.574,23.593,3
240,765312.476,6309529.567,23.549,3
241,765313.722,6309529.850,23.552,4
242,765311.988,6309534.284,23.507,8
243,765311.356,6309537.545,23.424,17
244,765310.764,6309538.979,23.464,16
245,765310.464,6309541.588,23.435,17
246,765311.432,6309544.341,23.417,17
247,765313.538,6309546.201,23.419,20
248,765316.614,6309545.817,23.436,20
249,765318.687,6309544.663,23.390,22
250,765320.644,6309543.518,23.374,20
251,765322.573,6309541.652,23.408,19
252,765324.051,6309539.665,23.367,21
253,765325.013,6309536.874,23.415,17
254,765325.356,6309534.077,23.415,17
255,765325.045,6309530.249,23.488,10
256,765323.085,6309533.334,23.471,15
257,765322.532,6309535.279,23.433,17
258,765321.812,6309538.133,23.370,23
259,765320.862,6309540.019,23.332,27
260,765318.732,6309543.876,23.370,23
261,765316.181,6309543.184,23.346,26
262,765314.971,6309541.681,23.344,24
263,765313.168,6309540.867,23.406,18.5
264,765310.210,6309538.563,23.451,14
265,765313.174,6309538.360,23.421,20
266,765315.947,6309538.797,23.420,18
267,765318.169,6309538.455,23.388,18
268,765321.445,6309537.755,23.379,22
269,765324.451,6309537.698,23.411,17
270,765329.347,6309539.564,23.446,15
271,765332.757,6309539.824,23.508,8.5
272,765334.563,6309540.010,23.496,8
273,765340.935,6309538.144,23.424,13
274,765343.068,6309534.959,23.467,9
275,765346.387,6309532.857,23.498,7
276,765352.682,6309527.732,23.474,7.5
277,765358.745,6309521.305,23.461,8
278,765363.557,6309517.541,23.468,8
279,765368.835,6309515.665,23.476,9
280,765378.437,6309517.512,23.433,16
281,765383.244,6309517.974,23.480,7
