1,750445.135,6297428.777,25.090,base
901,750448.999,6297430.725,25.048,plataforma2
902,750473.035,6297491.033,25.129,marca
903,750471.824,6297496.013,24.939,7
904,750473.808,6297500.010,24.916,7
905,750475.904,6297503.834,24.928,7
906,750478.324,6297508.599,24.911,6.5
907,750481.579,6297515.298,24.960,7
908,750484.621,6297522.481,24.930,8.5
909,750491.163,6297531.815,24.914,10
910,750493.054,6297536.253,24.894,10
911,750495.114,6297540.532,24.895,11
912,750498.106,6297546.830,24.911,10
913,750500.894,6297553.427,24.935,9
914,750502.616,6297555.950,24.885,8
915,750496.963,6297559.084,24.938,7
916,750490.915,6297561.328,24.902,8
917,750487.830,6297562.884,24.924,8
918,750484.059,6297563.924,24.926,7
919,750479.026,6297561.962,24.930,6
920,750474.290,6297559.051,24.939,3.5
921,750472.197,6297556.648,24.971,0
922,750471.002,6297556.328,24.923,3.5
923,750464.654,6297557.096,24.944,7
924,750458.661,6297557.962,24.950,8
925,750448.196,6297559.062,24.966,10
926,750440.921,6297559.933,24.977,5
927,750433.641,6297559.309,24.971,6
928,750426.741,6297560.208,24.984,5
929,750425.093,6297560.822,24.990,4
930,750418.998,6297561.615,25.000,5
931,750407.976,6297562.382,24.998,5
932,750399.722,6297562.024,25.002,2
933,750398.003,6297561.941,25.030,2
934,750395.973,6297562.135,24.995,3
935,750391.683,6297562.402,24.997,5
936,750387.705,6297560.793,25.037,1
937,750389.343,6297559.865,25.021,0
938,750390.506,6297558.941,25.057,0
939,750386.957,6297559.759,25.013,0
940,750386.045,6297560.417,25.018,1
941,750384.873,6297560.460,24.994,1
942,750381.240,6297561.482,24.950,5
943,750376.215,6297553.185,25.019,5
944,750367.495,6297554.451,25.016,4
945,750361.705,6297554.994,25.028,3
946,750355.127,6297555.628,25.007,4.5
947,750355.137,6297555.644,25.004,4.5
948,750351.234,6297556.725,25.023,3
949,750350.648,6297558.452,25.013,0
950,750349.049,6297558.504,25.010,0
951,750347.663,6297558.831,25.034,0
952,750347.408,6297559.807,25.014,0
953,750345.494,6297558.983,25.032,0
954,750344.425,6297559.866,24.992,0
955,750343.036,6297560.543,25.032,0
956,750342.812,6297559.423,25.024,1
957,750341.947,6297560.933,25.008,0
958,750342.500,6297562.366,25.046,0
959,750342.013,6297564.056,25.024,0
960,750342.691,6297565.714,25.001,0
961,750341.355,6297566.623,25.010,0
