field_1,field_2,field_3,field_4,field_5,B_count,B_mean,B_median,B_stdev,B_min,B_max,G_count,G_mean,G_median,G_stdev,G_min,G_max,R_count,R_mean,R_median,R_stdev,R_min,R_max,RE_count,RE_mean,RE_median,RE_stdev,RE_min,RE_max,NIR_count,NIR_mean,NIR_median,NIR_stdev,NIR_min,NIR_max
"4","765190.375","6309180.024","20.766","11","9","52.4444444444444","53","35.0082882602617","11","103","9","15129.3333333333","14978","1757.38018399864","12861","18012","9","8322","8030","1064.54946130067","7248","10549","9","21769.7777777778","21586","1446.20336496618","19953","24731","9","21693.8888888889","21800","903.042197173833","20169","23001"
"5","765181.475","6309203.732","20.758","17","9","80.2222222222222","78","32.1274468252019","33","133","9","21457.1111111111","21949","2090.45744299846","17817","24744","9","12703.7777777778","12613","914.507612237048","11116","14421","9","29180.5555555556","28680","4023.91807711812","24387","35696","9","22212.4444444444","22007","2717.30827233746","19106","27446"
"6","765175.18","6309203.224","20.785","13","8","89.25","88.5","16.9687212246533","60","115","8","19670.5","20674","1620.90268060732","17236","21320","8","13980.875","14258.5","1227.06483503318","11462","15385","8","27035.625","28181","2795.88876466411","21210","29672","8","23377.125","23665","1660.19482572829","20373","25556"
"7","765167.474","6309199.449","20.858","8","12","73.3333333333333","69","37.8314977528279","23","132","12","15350.8333333333","15369.5","3318.53945869096","10943","20184","12","11793.0833333333","12032","1991.50142096917","8440","14998","12","20915.5833333333","20599","4963.68227660228","13623","27973","12","17614.25","17373","2601.99433528079","13378","21539"
"8","765159.726","6309196.969","20.803","7","9","41.3333333333333","35","15.9582789381144","26","80","9","12217.1111111111","12041","1637.35663965799","10123","16285","9","9625.66666666667","9154","1129.07868045884","8371","11528","9","15663.8888888889","15464","2556.3027748182","11908","21895","9","14071.5555555556","14197","1056.24135616304","12540","16450"
"9","765154.164","6309195.225","20.781","8","10","100","100.5","23.285188425263","59","136","10","18031.9","18444","1537.25374938557","15396","20232","10","13270.8","13304.5","607.752054706522","12426","14444","10","25007.5","25341","2370.29172255231","21227","29569","10","18784.1","19295","1481.9783702875","16336","20403"
"10","765143.428","6309196.661","20.788","7","11","32.2727272727273","30","17.6948421303082","2","62","11","9591.72727272727","9470","1157.60443007485","8066","11877","11","8056.90909090909","7949","893.621686737886","6581","10224","11","13791.4545454545","13421","1657.90000595695","11266","16095","11","14104.0909090909","14272","1149.84943319039","12213","15677"
"11","765137.009","6309196.099","20.78","10","12","64.4166666666667","68","35.0890731646699","12","113","12","12265.1666666667","11592","3540.07186446201","8434","19275","12","10894.0833333333","10973","2625.17940524495","6905","14971","12","14807.1666666667","13647","5012.40510855041","8798","25091","12","12562.9166666667","11738.5","2893.39810195363","9254","18397"
"13","765117.846","6309203.26","20.801","10","10","33.7","33","8.02558409089332","20","52","10","6213.5","6111","574.098815536141","5602","7678","10","6386.7","6214.5","651.192605916253","5617","7687","10","6722.1","6632","701.390112562189","5774","8246","10","6471.7","6419.5","210.133790714392","6169","6840"
"14","765110.436","6309206.662","20.783","10","12","43.5833333333333","29.5","38.6425032257947","3","122","12","11224.8333333333","9974.5","2800.1549312295","8027","17245","12","9009.41666666667","8427.5","1998.93244251081","6677","12980","12","14466.5","13401","3246.18918887979","10701","21255","12","14173.8333333333","13736","1971.16618753693","11733","18362"
"15","765109.489","6309208.111","20.782","13","9","42.6666666666667","39","23.2808934536456","14","99","9","11492.8888888889","11859","1711.14642820696","8704","14193","9","9737.11111111111","9723","1105.70926904604","8308","11962","9","14522.3333333333","15398","2094.7802324402","11563","17507","9","13842","13693","1145.34545977282","12104","16057"
"16","765107.288","6309213.308","20.827","10","11","56.4545454545455","37","34.7990690480589","20","112","11","12981.8181818182","12414","1824.72686963291","10410","16109","11","10276.0909090909","10369","1065.19946527702","8418","12030","11","16648.6363636364","15327","2555.04713611483","13695","21319","11","14959","15051","774.481762212642","13602","16264"
"17","765097.032","6309214.856","20.803","14","9","45.2222222222222","23","40.0632216427369","17","131","9","7528.22222222222","7013","1506.31815864436","6260","11478","9","7455.11111111111","7182","1013.85780774278","6440","9999","9","8117.22222222222","7361","1272.68707664599","7027","11041","9","8470.55555555555","8016","905.026962288492","7714","10629"
"18","765093.422","6309215.799","20.885","6","9","72.3333333333333","60","36.0585942907127","18","141","9","17315.1111111111","16854","1364.20456631893","15295","19085","9","12794.8888888889","13423","1474.50243543331","10417","14894","9","25355.4444444444","25335","2275.17999830593","21778","30162","9","21392.1111111111","21008","796.432663603346","20509","23154"
"19","765086.371","6309217.254","20.788","11","9","69.3333333333333","64","32.4858943748411","6","109","9","13830.1111111111","16408","3523.47557090516","7889","17495","9","11523.5555555556","12555","2742.3780074604","7130","14632","9","17752.2222222222","17359","3850.238514337","10156","23091","9","13065.5555555556","14507","2012.61798059206","9684","14893"
"20","765077.992","6309218.201","20.748","18","10","52.9","55","16.213882940246","30","76","10","9099.3","9162.5","808.292280057159","7766","10799","10","8403.3","8361.5","424.666469126066","7678","8983","10","9759.5","9537.5","1354.54555109823","8098","12506","10","8324.1","8301.5","683.02700532263","7374","9659"
"22","765075.048","6309218.716","20.821","12","9","58","46","27.4226184016042","18","109","9","10199.7777777778","8262","3205.26871044735","6460","15260","9","9304.77777777778","8220","2317.27166094467","6109","13292","9","11522.6666666667","9923","3597.8217175273","7983","17622","9","11275.3333333333","11706","2151.14140244972","8356","14243"
"23","765066.002","6309220.382","20.787","15","9","34.7777777777778","16","40.0410283411563","11","141","9","12137.6666666667","11410","2405.65163267207","9282","16403","9","9679","8846","1981.47532017041","7933","14221","9","16106.8888888889","15304","2420.58332934873","13335","21183","9","12718.6666666667","12809","1391.92456692164","10442","15358"
"24","765064.79","6309219.87","20.827","14","9","20.8888888888889","22","7.54901677842801","13","39","9","8461.44444444445","7410","2544.72605428522","6076","13873","9","6491.55555555556","6316","916.634558360226","5636","8597","9","11403","10326","3692.72943317902","7474","18168","9","9259.77777777778","9090","1000.30237403806","8216","11118"
"25","765062.743","6309219.497","20.784","20","11","63.7272727272727","64","4.82589434181345","57","72","11","7577.72727272727","7622","469.330488502523","6749","8548","11","9438.27272727273","9320","679.972070403576","8526","10860","11","6091.54545454545","6134","177.332437496443","5790","6355","11","5183.90909090909","5203","94.9702867843455","4983","5320"
"26","765059.322","6309219.605","20.795","11","8","52.75","47","14.497844667398","34","75","8","10239.125","10038.5","1550.83827634444","7884","12901","8","8224.125","8108.5","828.630562660466","7081","9526","8","12351.25","12225.5","1982.199078675","9669","15507","8","11731.375","11588","1065.71688753393","9974","13337"
"27","765052.202","6309219.954","20.822","10","10","22.5","17.5","13.9946418317869","5","55","10","11552.2","11212","1899.21377417078","9088","14857","10","9944.7","10389.5","1456.43853629324","7910","12355","10","13380.9","13028","2433.08583695685","10494","17931","10","11895.3","11633.5","1542.97161671886","10107","14474"
"28","765044.003","6309219.405","20.815","9","12","51.6666666666667","43","32.1178385878558","14","121","12","10720.5","11003","1356.04483087151","8668","13463","12","9234.33333333333","9038.5","1164.70971586152","7668","11761","12","13146.5","13466","1586.55551956642","10700","17019","12","12151.1666666667","12157.5","875.281843497028","10685","13763"
"29","765037.267","6309221.454","20.8","8","9","48.4444444444444","52","12.8936772714477","28","70","9","19483","19514","2274.52803407164","15479","24129","9","13472.8888888889","13209","1495.50017232767","10776","16311","9","27167.1111111111","26929","2891.61163999303","21828","32726","9","20062.1111111111","20174","1653.62621360481","17235","22826"
"30","765036.419","6309217.453","20.767","9","10","30.1","34","9.37496666660741","16","42","10","6525","6486.5","520.133828932516","5656","7607","10","5576.6","5544.5","178.097838279975","5346","5789","10","7772.1","7883.5","648.993135556918","6708","8965","10","7969.6","8065","423.018250197317","7306","8777"
"31","765033.723","6309216.46","20.684","20","10","76.5","79.5","14.9080515158756","54","109","10","10562.5","10399","533.527178314282","9614","11584","10","14358.2","14436","725.477608200281","13318","15418","10","9377.3","9503.5","658.876779071778","8178","10072","10","6806","6815","436.458016308556","6099","7556"
"32","765026.383","6309215.702","20.784","7","9","131","129","14.4144988736264","105","154","9","23212.5555555556","24870","3261.73243371307","18017","26731","9","15513.2222222222","15790","2467.00613780157","11673","18721","9","34338.7777777778","33477","1984.4977969685","30989","37078","9","27081.6666666667","26524","1395.11799580617","25498","29526"
"33","765011.712","6309214.496","20.666","10","9","59.6666666666667","66","21.6794833886788","22","93","9","14111.1111111111","14973","2674.74690160664","10209","18357","9","8462.66666666667","8776","1154.1464378492","6824","10483","9","16994.4444444444","15530","4594.61196792531","11886","26320","9","16872.3333333333","17400","3219.11416386558","12847","22751"
"34","765003.782","6309215.659","20.561","20","10","51.7","52","1.26885775404495","50","53","10","9031","9038","158.888010875585","8768","9302","10","10501.6","10501.5","246.68976468431","10155","10926","10","7626.5","7617.5","139.51433618091","7353","7922","10","5518.7","5514","66.9806688530355","5417","5620"
"35","765008.563","6309207.333","20.598","14","9","40.2222222222222","44","16.87718892982","17","73","9","10764.5555555556","9950","2314.27829456428","7575","15233","9","8216.44444444445","7697","1157.49155131173","6911","10515","9","11608.7777777778","11428","1991.63683535694","9267","15751","9","10064.4444444444","9770","997.34994539542","8545","12002"
"36","765014.479","6309201.538","20.637","11","9","54","57","7.40870359029762","42","67","9","14230.1111111111","13845","1171.21897036515","12793","16795","9","10750","10623","402.366610057158","10245","11425","9","18174","18504","1701.05405231253","16253","21556","9","14861.2222222222","14346","1250.29079086763","13674","17896"
"37","765021.972","6309198.5","20.741","5","9","34.4444444444444","32","18.6136814145528","13","74","9","12711","12548","1961.99020271651","9687","15804","9","8417.66666666667","8923","1044.39881697026","6959","9618","9","19147.4444444444","18604","3090.02700855191","14254","24198","9","20185.4444444444","19926","2451.41809803184","16624","23743"
"38","765026.557","6309195.629","20.808","9","9","71.7777777777778","70","27.9594062000917","33","115","9","15961","15616","2230.05645170201","13116","20068","9","11171.8888888889","10853","1321.65615333729","9277","13472","9","23719.2222222222","23178","2939.28025119445","19000","28873","9","19548.6666666667","20221","2227.4558980545","15861","22680"
"39","765054.155","6309194.304","20.867","8","10","26.8","12","26.2175513730783","3","81","10","22113.3","22476","2110.70036007009","18701","25103","10","14332.1","14625","1243.93813752935","11717","16199","10","34541.7","35493","2987.46404329826","30041","38072","10","26785.2","26828","1540.32268047965","24959","29108"
"40","765060.217","6309192.169","20.84","10","9","42.2222222222222","23","33.505481401565","6","95","9","19919.6666666667","20646","3854.35257569644","14332","24438","9","12472.3333333333","12628","2704.68737154182","8734","16393","9","26072.2222222222","25716","5187.45533373601","18511","32544","9","19702.3333333333","20682","2887.66961021821","15218","23562"
"41","765064.436","6309190.78","20.717","25","9","37.7777777777778","38","1.5475986974649","35","40","9","5822.11111111111","5751","281.74789536607","5462","6383","9","5773.66666666667","5668","209.375791872466","5530","6159","9","5536.55555555556","5507","239.233085370319","5253","6036","9","5459.44444444444","5488","173.668977023091","5257","5853"
"42","765067.525","6309190.532","20.845","9","10","41","42.5","14.4152696818339","18","70","10","19583.2","20490.5","3583.69702402421","13509","23616","10","12600.9","12895.5","1607.13238098173","9999","14644","10","24608.7","25404","5288.80236064839","16129","32239","10","20017.5","20789.5","2910.93604361209","15043","24398"
"43","765075.641","6309188.415","20.868","9","9","95.3333333333333","98","31.134118476895","40","145","9","14259.4444444444","15273","2642.47350921699","9527","17703","9","10360.3333333333","10781","2140.67595762543","8003","13793","9","17522.1111111111","17798","2882.13221396338","13732","22840","9","14500.2222222222","14876","1503.68301755521","12243","16756"
"44","765084.629","6309186.009","20.849","12","9","63.7777777777778","64","32.471449948045","30","125","9","10381.3333333333","9454","2154.1821340515","7847","13532","9","9676.66666666667","8848","2687.57387495364","7282","16222","9","11503.7777777778","10575","2509.87143441332","8582","16354","9","12198.1111111111","11466","2864.12920427229","9146","17404"
"45","765093.446","6309182.804","20.799","12","9","51","60","22.3805471087927","16","84","9","18386.1111111111","19055","3757.73893139787","12273","22814","9","13407.1111111111","13397","2708.42863194159","9613","17030","9","21325.8888888889","20709","6766.8828609871","13344","32293","9","17891.7777777778","18178","4040.88237827603","11901","24024"
"46","765099.457","6309180.681","20.827","9","10","69.1","69.5","31.7913510250823","25","133","10","16329.6","16577.5","1860.30337310881","12838","19282","10","12280","12319","1529.05428288207","9477","14711","10","21505.8","21796","3585.14629548084","15232","26690","10","17564.2","18107","1820.19162727445","13765","19922"
"47","765107.406","6309178.661","20.815","7","9","71.2222222222222","64","31.9366657195762","18","121","9","11649.5555555556","10648","2712.24519995729","8339","15538","9","9450.22222222222","9358","1635.23622335516","6910","11918","9","17054","17042","3163.60736431618","12234","24463","9","14153.8888888889","14281","1274.93393680217","12228","16634"
"48","765114.867","6309177.127","20.827","12","10","30.4","29.5","7.8","18","47","10","5928.8","5905","242.21634957203","5523","6381","10","5727.6","5694.5","251.865519672702","5420","6255","10","6949.5","6839.5","299.756317698226","6553","7457","10","7697.4","7576.5","285.15195948827","7374","8254"
"49","765121.219","6309175.785","20.774","14","10","71.7","72.5","24.2777676074222","19","104","10","13484.6","13962","2168.94223989483","8516","17233","10","11176.8","11637.5","2047.83352839043","7510","14589","10","15513.2","15990","2452.58572938848","10358","18891","10","13575.5","13914.5","1353.2781125844","10505","15503"
"50","765123.892","6309175.085","20.767","15","11","76.1818181818182","77","41.865190969062","20","135","11","18291.6363636364","18532","3460.81966835308","11871","22897","11","12668.6363636364","13642","2770.0239012007","7686","17227","11","23289.6363636364","24952","3180.06996128665","17018","27671","11","19403.3636363636","18917","2777.94735445657","14312","24723"
"51","765125.132","6309175.06","20.732","21","9","51.7777777777778","50","6.32065006814573","43","64","9","7354","7329","300.768644937895","6825","7819","9","9047.22222222222","8864","396.799915372353","8486","9728","9","6749.66666666667","6784","252.538225929374","6410","7241","9","6039.44444444444","5987","122.146643298683","5888","6301"
"52","765129.966","6309173.729","20.782","10","12","59.5","58.5","39.2077798402307","8","120","12","14186.3333333333","14192.5","4360.45223826867","7278","21015","12","9703","9395.5","2321.13050760472","6572","14184","12","19257.25","18744.5","5395.69013387846","9884","26726","12","14703.0833333333","14863.5","3716.23831892622","9122","20813"
"53","765138","6309171.419","20.762","12","9","36.3333333333333","19","30.6811559973436","4","85","9","10605","9255","2880.04818632528","7495","16934","9","8212.77777777778","7954","1372.61808055326","6588","10781","9","13504.2222222222","11966","4817.79714018249","8700","22623","9","11878.1111111111","11062","2137.6230020201","9666","16470"
"54","765143.979","6309170.107","20.776","10","9","85.4444444444444","98","28.4726422733243","18","110","9","17775.2222222222","19126","3272.59098091941","12491","22989","9","12908.3333333333","12633","2289.59710186943","8524","16133","9","24597.3333333333","25637","4642.78482043793","15965","31525","9","18077","18357","2597.38471030638","13648","22030"
"55","765156.953","6309168.49","20.731","14","9","58.3333333333333","54","25.4820198048219","11","107","9","13403.4444444444","12477","2391.759933657","9485","16813","9","10122.5555555556","9771","1201.4936177859","8232","11967","9","15186","15035","2581.73787291515","10688","19154","9","11702.2222222222","11237","1635.42537978335","9533","14432"
"56","765165.05","6309167.899","20.779","10","9","56.6666666666667","55","17.3397424048533","27","83","9","16376.4444444444","17510","3170.31057402938","10070","19965","9","11713.3333333333","11546","1792.88780091412","8176","13769","9","20181.8888888889","21933","3795.07448161267","12259","25331","9","15071.8888888889","15104","2049.81904049246","11009","17372"
"57","765172.544","6309166.217","20.796","10","9","19.7777777777778","18","14.0615929062723","6","56","9","7572.55555555556","7594","378.099372919963","7115","8103","9","6057.77777777778","5907","359.803581532967","5710","6933","9","10804.2222222222","10586","889.615369793508","9545","11973","9","11536.5555555556","11615","594.995445568211","10663","12584"
"58","765182.515","6309164.889","20.763","12","9","38.4444444444444","28","37.0708364294663","3","109","9","14243.2222222222","14404","2898.83550481062","8430","18449","9","9895.33333333333","10548","1726.13479581791","6625","11899","9","17283.2222222222","18251","4395.64703308923","9703","23617","9","13861.3333333333","13589","2460.35403956422","9965","17322"
"59","765189.412","6309164.297","20.76","13","10","42.1","41","13.967462188959","26","69","10","14344.1","13865.5","1828.490823056","11501","17427","10","9033.8","8710.5","1190.09157630831","7583","11385","10","18340.7","17983","2144.47602224879","15487","22574","10","16324.7","16198.5","1282.71353388042","14510","18407"
"60","765157.259","6309311.591","20.79","12","10","95.2","105","38.4234303518049","29","140","10","25294","25372.5","3813.09310140731","18697","30922","10","13651.6","13786","1781.0901830059","10563","16303","10","40165.1","41232","3653.95564970348","30952","44537","10","34789","35247.5","1655.71772956624","31405","36629"
"61","765148.585","6309308.534","20.847","11","9","63.4444444444444","68","26.4453781347773","8","107","9","15308.5555555556","14997","2552.88582288581","11853","20193","9","9377.77777777778","9101","1350.84465574344","7794","12084","9","20694.5555555556","20827","4519.06020493227","14181","28088","9","18064.7777777778","18056","2495.11009678165","14691","23182"
"62","765140.7","6309311.702","20.829","8","12","78.5","82","25.55223408367","45","128","12","15853.8333333333","15159","1970.50483520228","13725","19564","12","9890.41666666667","9282","1502.22465354627","8201","13214","12","24012.75","23136","2847.56958138574","20138","29692","12","24357.8333333333","23914","2653.43518962788","20474","29349"
"63","765133.07","6309313.525","20.811","10","10","67.1","66","31.4625173817989","14","126","10","14229.9","14506","2619.19878779752","9935","19151","10","11140.3","11373.5","1517.65899002378","8121","13682","10","19283.6","19249","3306.37672384742","13953","25128","10","17135.8","16963.5","2157.55717421347","13781","21626"
"64","765131.414","6309313.969","20.83","9","11","25.1818181818182","14","23.3776045970115","6","90","11","9598.09090909091","9076","2234.98686002017","7745","14514","11","7066.72727272727","6777","762.463959316241","6217","8660","11","12918.6363636364","12058","2594.56748095384","10412","18737","11","12011.0909090909","12110","908.332483634955","10765","13694"
"65","765125.786","6309314.726","20.791","5","9","49.7777777777778","55","23.5314341904978","11","82","9","12765.7777777778","12702","1465.91183437915","10670","15906","9","9298.44444444445","8795","980.111570872431","8470","11581","9","18698.4444444444","19211","2528.49384729377","15840","23740","9","15847.8888888889","15714","1499.66732936523","13765","18370"
"66","765124.108","6309315.302","20.815","5","10","53.6","57","24.9046180456557","21","81","10","12534.4","12941.5","2809.07800532488","8570","17689","10","9400.8","9310.5","1655.15786558262","7242","12190","10","16734.1","17321.5","3554.69232001871","11072","22703","10","15187.9","15127.5","1765.17905324078","12707","18295"
"67","765120.096","6309315.412","20.806","8","10","29","25","18.6708328684073","5","65","10","9344.3","8903","1126.06820841368","7687","11296","10","7035.9","6790","512.018642238737","6476","7899","10","13036.3","12510.5","1728.02459762586","10507","16266","10","12297.6","12153","941.271395507162","10985","14073"
"68","765119.189","6309315.463","20.819","8","9","80.2222222222222","81","18.3652920101283","49","103","9","18510.5555555556","18594","1521.86144143072","16116","20479","9","12074.4444444444","11751","984.88838748483","10322","13447","9","25469.3333333333","26072","2890.29913868982","20555","30131","9","20329.4444444444","20384","1206.04828640308","18446","21724"
"69","765111.616","6309314.494","20.797","8","9","10.1111111111111","4","10.1263621245017","1","28","9","8558.77777777778","7962","1664.26164995357","6772","11014","9","6683","6496","507.705951642615","5968","7333","9","12571.5555555556","11618","1603.0100236126","10875","14738","9","12217.3333333333","12276","621.066287390753","11339","13345"
"70","765106.281","6309315.058","20.786","11","10","53.3","55","35.6540320300524","5","128","10","14227.8","14676.5","1708.00619436816","11715","17634","10","9877.1","9799.5","1185.0498259567","8017","11694","10","17973.2","17609","3812.79101971246","11374","22902","10","13911","13816.5","1770.10090107881","11954","17728"
"71","765099.493","6309312.281","20.768","10","9","41.3333333333333","28","23.3380947522857","12","80","9","14028.6666666667","14160","1400.84157245247","11793","16370","9","10253","10322","1089.85656548618","8292","11733","9","20586.2222222222","21626","2492.82542856173","15102","22791","9","16935.8888888889","17399","1230.00997687412","14788","18217"
"72","765094.336","6309311.087","20.822","7","9","55.6666666666667","54","30.2875111776015","21","109","9","13831.5555555556","13424","1301.33086672505","12145","15973","9","9842.55555555555","9164","1183.28939928875","8539","11606","9","17223.2222222222","17678","2852.25508356605","13185","22235","9","15034.8888888889","15553","1713.77785701936","12256","17907"
"73","765084.303","6309304.414","20.834","10","9","73.7777777777778","71","26.3935083676009","39","118","9","19523.1111111111","20475","2374.12161274413","15842","23190","9","13375.1111111111","14141","1697.60664495273","10873","15762","9","30060","29530","2050.88517474772","26542","33307","9","24300.6666666667","24715","1529.98431364508","21616","26758"
"74","765078.938","6309303.079","20.871","6","10","34.3","34","16.5351141514052","10","63","10","10599.4","10687","1915.38242656656","7180","13285","10","7647","7436.5","1040.10730215685","5848","8876","10","13789.8","14138.5","2000.84586112974","9398","15732","10","12568.8","12661","1186.60943869497","10176","13976"
"75","765076.355","6309303.459","20.85","9","9","42.3333333333333","26","31.1840415027373","19","124","9","12847.7777777778","11523","4045.89074872484","8248","21516","9","10429.4444444444","9592","2114.02176542517","7385","14911","9","14931.2222222222","12602","5959.03671890717","9150","29423","9","11499.8888888889","10452","2994.42127387449","8557","18527"
"76","765071.409","6309303.126","20.852","8","9","68.5555555555556","69","24.1803920155297","28","107","9","10468.3333333333","10575","2289.5630830163","7747","13674","9","8855.66666666667","8901","1121.28983268774","7350","10685","9","13247.1111111111","13628","3176.36386959976","9590","17708","9","10472.8888888889","10710","1684.99643550196","8301","13072"
"77","765061.675","6309301.237","20.849","8","9","65.1111111111111","74","22.9949001323938","31","90","9","14014.8888888889","14886","3205.92213963972","8457","17833","9","11087.5555555556","11242","2370.840034489","7156","14223","9","19568.2222222222","20892","4635.43313996241","11968","25184","9","15267.2222222222","16504","2456.54964794923","11389","18256"
"78","765057.373","6309300.339","20.857","8","9","41.7777777777778","33","18.9782201353597","14","73","9","13159.3333333333","13673","1491.83533497054","10011","15225","9","9469.22222222222","9813","958.053788536111","7712","11185","9","17745.6666666667","18290","2908.28189066252","12469","21545","9","15316.6666666667","15610","2036.97024469622","11689","18036"
"79","765052.99","6309299.873","20.772","13","9","40.2222222222222","36","17.3575329646031","22","73","9","5994.88888888889","5995","194.739965905788","5634","6361","9","6191.77777777778","6121","321.874294917123","5824","6954","9","6192.33333333333","6223","196.074815652937","5954","6636","9","6421.66666666667","6431","128.506809158114","6218","6631"
"80","765045.29","6309297.864","20.837","9","9","51.5555555555556","39","34.689451201934","10","107","9","18042.6666666667","17074","3580.62865368018","12845","24115","9","12352.2222222222","12119","2365.38137764894","8858","16434","9","24006.8888888889","22251","4740.82778623791","17873","32030","9","20005.4444444444","19040","2323.23180606055","16467","23777"
"81","765038.413","6309296.032","20.808","10","12","23.3333333333333","22.5","11.0176625873589","2","41","12","10382.6666666667","9475.5","3541.7000939599","6505","17617","12","7854.66666666667","7378","2087.47911499865","5784","12542","12","13241.5","12216","4807.28500125937","8174","23491","12","12681.5","12011","2993.48549631807","9049","18452"
"82","765037.956","6309291.359","20.826","6","9","25.7777777777778","22","15.6969761969749","10","62","9","7176.77777777778","6750","762.519766997373","6597","8601","9","6260.88888888889","5983","754.027916436409","5441","7663","9","8757.55555555555","8573","701.6442769367","7822","10341","9","9966","9831","881.752421790456","9066","11804"
"83","765038.126","6309280.267","20.816","5","10","47.7","42.5","22.4412566493055","12","86","10","10075.4","9831.5","1107.82049087386","8847","12053","10","8173.3","7886.5","957.024142851161","6953","10329","10","12343.2","11498.5","1446.57276346543","10849","15118","10","10930.3","10721.5","780.03026223346","9874","12591"
"84","765038.722","6309278.497","20.846","6","9","55.8888888888889","73","28.6993784076878","9","86","9","9471.33333333333","9467","1250.10915079","7630","11806","9","8207.11111111111","8191","900.875184898237","6922","9904","9","11647.2222222222","11867","1440.15537570529","9508","14173","9","10276.4444444444","10340","843.827274467828","9097","11979"
"85","765037.711","6309276.011","20.835","4","9","31.4444444444444","28","18.043842354487","11","64","9","19675.6666666667","19740","3635.78421924196","14012","25091","9","14169.6666666667","14698","1646.19399423843","11625","16732","9","25264.4444444444","25519","3066.76866174991","20473","29733","9","18682.1111111111","17709","1590.9949678281","16975","21352"
"86","765037.163","6309273.715","20.798","5","12","30.8333333333333","19.5","26.6703122508072","8","110","12","13135.6666666667","12160.5","4329.11694870392","7753","19982","12","11465.4166666667","11939","2558.67597461178","7558","15436","12","15314.1666666667","14192","4859.28193998066","9760","24052","12","12730.9166666667","11460","3097.13756174776","9212","18313"
"87","765040.565","6309273.172","20.841","4","10","24.4","25","7.90189850605536","13","39","10","6029.1","5971","263.470472728919","5744","6680","10","6094.6","6049","199.509498520747","5834","6484","10","6943","6916.5","311.22242849769","6569","7767","10","6885.7","6824.5","165.407406121975","6709","7276"
"88","765040.423","6309268.322","20.826","3","12","27.9166666666667","23.5","12.867648926237","18","60","12","16160.8333333333","16178","3549.97086451268","9899","22164","12","11544.6666666667","11878.5","1658.41301316114","8050","13845","12","19647.0833333333","20227","4474.97611647879","10858","24976","12","15359.75","15658","2765.4042237679","10442","18854"
"89","765039.845","6309259.84","20.814","5","10","52.6","58.5","33.7615165536147","13","99","10","8594.9","8740.5","1110.40555203943","6396","10333","10","7693.5","7828.5","684.753714849361","6687","8593","10","10557.9","10725.5","1257.69101531338","8336","12682","10","9579.1","9671.5","507.136165146995","8521","10259"
"90","765043.306","6309244.274","20.781","10","9","23.2222222222222","18","8.62525719781127","15","39","9","6218.33333333333","6201","430.474673406513","5513","6844","9","5878.33333333333","5798","380.595439921301","5492","6535","9","7776.44444444444","7602","413.554540568341","7324","8379","9","8830","8709","383.786109412232","8273","9492"
"91","765044.914","6309233.443","20.797","9","9","23.8888888888889","25","4.90904934097212","16","30","9","13511.4444444444","12385","4167.3302434562","7790","21450","9","9283","9050","2441.30661736702","6010","13744","9","18592.8888888889","16313","7202.66510003137","9314","32805","9","14780.7777777778","13437","4505.21869681959","9679","23995"
"92","765051.593","6309197.24","20.912","6","10","84","85.5","7.12741187248218","72","96","10","12420.9","12482","192.130918906875","12150","12690","10","19405.1","19402.5","319.40020350651","18842","20146","10","10883.7","10869","152.503803231264","10652","11172","10","7558.7","7520","151.749168037258","7383","7791"
"93","765039.325","6309170.549","20.81","11","11","78.0909090909091","74","11.9807007342077","62","95","11","10789.0909090909","10644","348.476281844639","10371","11526","11","13931.3636363636","13728","564.545073927554","13167","14900","11","9041","8942","335.451391953643","8680","9649","11","6348","6317","104.586632206815","6209","6571"
"94","765036.932","6309169.839","20.839","9","12","75.75","69","24.4749021108019","45","128","12","11521.75","10688","2075.98595551608","9135","16149","12","14207.3333333333","13751.5","2241.29249665356","11845","19364","12","11693.5","10162.5","2784.05398355228","8532","17874","12","7849","7416.5","978.402183835121","6802","10330"
"95","765035.628","6309170.206","20.823","12","12","83.1666666666667","82","18.0685423380588","53","119","12","14421.5833333333","14033","1204.62438532607","12815","16321","12","15503.1666666667","15453.5","1431.84745657102","13521","17609","12","13988.8333333333","14225","1542.03900909009","11198","16503","12","8717.91666666667","8875","632.989528393287","7768","9673"
"96","765016.396","6309141.125","20.796","14","9","44.7777777777778","48","14.2031121611332","21","68","9","12520.7777777778","13193","1195.84640204499","10274","13776","9","12504.1111111111","12638","1696.24287074204","10141","15331","9","12033.1111111111","12163","985.413330587102","10556","13770","9","9559.88888888889","9227","767.962737007531","8667","11155"
"97","765003.797","6309131.21","20.782","8","10","40.1","36","20.9114801006528","10","78","10","14044.4","13643.5","2387.41061403354","11563","19132","10","10078.3","9632.5","1543.25377368727","8186","13000","10","19199.4","18298.5","3298.37017934616","14745","25699","10","15865.8","15666.5","1703.08606946331","13088","19092"
"98","765003.034","6309131.955","20.753","12","9","36.4444444444444","34","14.1430085681239","19","62","9","8092.11111111111","8243","855.967216979254","6982","9328","9","7810.33333333333","7781","473.523670650863","6992","8419","9","9269.77777777778","9649","1415.41974754078","7538","11872","9","8002.44444444444","8341","699.540184075084","7124","9337"
"99","764996.871","6309129.561","20.731","10","9","79.6666666666667","76","18.8679622641132","58","113","9","14656.4444444444","15119","1350.42907675969","12250","16009","9","15257.1111111111","15754","1387.32560020626","12676","17293","9","17470.4444444444","17675","1842.75470792513","14389","19997","9","13757.3333333333","13773","1160.65125396621","11986","15836"
