1,771886.380,6307261.146,23.011,base
2,771879.879,6307262.304,23.064,plataforma
3,771960.844,6307100.082,22.034,marca
4,771960.861,6307100.107,22.023,marca
5,771955.347,6307085.999,21.887,8
6,771949.456,6307093.430,21.885,7
7,771945.258,6307101.973,21.857,10
8,771937.710,6307110.348,21.891,9
9,771935.788,6307113.382,21.895,7
10,771935.697,6307113.406,21.891,7
11,771924.693,6307118.574,21.916,6.5
12,771921.406,6307124.554,21.915,6
13,771912.468,6307142.848,21.898,7
14,771908.576,6307141.783,21.916,7
15,771896.671,6307151.118,21.896,9
16,771884.759,6307154.838,21.985,4
17,771883.250,6307155.456,21.929,5
18,771877.647,6307159.008,21.952,7
19,771871.962,6307160.978,21.950,6
20,771866.938,6307161.211,21.963,9
21,771857.692,6307161.090,21.923,7
22,771886.852,6307244.281,21.869,12
23,771885.104,6307243.647,21.934,9.5
24,771876.583,6307248.593,21.952,8
25,771882.029,6307254.008,21.836,17
26,771876.016,6307251.800,21.928,13
27,771867.286,6307257.274,21.902,15.5
28,771864.314,6307259.484,21.899,14
29,771857.227,6307261.288,21.920,8.5
30,771853.671,6307259.588,21.955,7
31,771848.054,6307256.014,21.999,7
32,771843.855,6307249.106,21.983,10
33,771841.234,6307251.047,21.964,9
34,771838.230,6307253.768,21.955,9
35,771835.767,6307255.514,21.979,10
36,771833.455,6307257.707,21.981,9
37,771829.282,6307258.070,21.975,9
38,771825.767,6307261.198,21.964,9
39,771823.051,6307262.990,21.965,8.5
40,771819.253,6307264.730,21.925,13
41,771817.027,6307265.037,21.950,12
42,771815.035,6307265.892,21.867,15.5
43,771810.939,6307268.188,21.911,14
44,771807.724,6307275.009,21.973,10
45,771806.438,6307278.948,21.982,10
46,771803.712,6307283.951,21.992,5
47,771799.841,6307285.441,21.988,4
48,771797.268,6307288.865,21.960,7
49,771785.236,6307288.859,21.961,10
50,771778.500,6307289.084,21.985,7.5
51,771773.639,6307288.620,21.959,7
52,771765.125,6307288.748,22.012,7
53,771756.119,6307291.938,21.854,17
54,771751.522,6307291.402,21.890,18.5
55,771745.518,6307290.445,21.891,14
56,771742.595,6307289.211,21.937,10
57,771729.542,6307288.950,21.930,13
58,771722.268,6307288.349,21.945,10
59,771718.091,6307287.925,21.985,6
60,771712.989,6307287.967,22.004,6
61,771702.986,6307285.997,21.947,7
62,771695.371,6307285.913,21.959,6
63,771695.433,6307285.958,21.948,8
64,771687.838,6307285.472,21.948,7
65,771679.213,6307282.652,21.898,9
66,771667.256,6307281.752,21.923,10
67,771660.637,6307280.649,21.882,9
68,771666.187,6307263.034,21.943,7
69,771660.910,6307257.766,21.968,7
70,771656.698,6307256.176,21.919,9
71,771655.648,6307255.049,21.905,9
72,771651.397,6307252.586,21.874,9.5
73,771645.782,6307249.327,21.922,7
74,771641.471,6307246.207,21.932,7
75,771636.322,6307243.201,21.904,10
76,771634.038,6307232.949,21.860,10.5
77,771619.915,6307229.552,21.926,7
78,771615.223,6307227.093,21.956,10
79,771613.885,6307233.684,21.912,6.5
80,771609.249,6307238.874,21.987,4
81,771604.299,6307241.280,21.936,6
82,771598.229,6307251.171,21.891,10
83,771595.026,6307251.585,21.913,10
84,771589.477,6307250.820,21.926,8
85,771585.773,6307245.234,21.962,6
86,771587.626,6307237.088,21.926,9
87,771590.844,6307227.577,21.900,12
88,771595.203,6307214.668,21.841,20
89,771595.768,6307212.710,21.806,24
